longitude,latitude
-86.89393,41.68123
-86.18883,41.68048
-86.18775,41.71312
-86.13462,41.66205
-86.76617,40.75901
-86.35414,39.61757
-85.43201,40.21997
-85.41901,40.1911
-85.40041,40.2154
-85.37814,40.21921
-87.50919,41.56975
-85.987214,41.442405
-85.84329,38.30829
-85.81903,38.32887
-85.38171,39.93064
-87.38853,37.97923
-86.00291,39.99452
-85.99552,40.04383
-86.78251,41.21524
-85.79183,41.00031
-85.6259,39.00559
-85.76924,40.00361
-86.07458,40.76219
-86.31158,41.35795
-87.18291,41.57669
-84.97841,40.44941
-87.59313,38.3556
-87.2305,40.94091
-84.92732,39.82484
-84.88868,39.86844
-84.84264,39.83128
-86.21908,41.04861
-85.44474,39.63003
-87.47099,41.48746
-87.44598,41.48395
-85.78168,38.68549
-85.76569,38.38857
-85.85742,38.95826
-85.74862,39.5212
-86.31527,41.67162
-86.28672,41.72321
-86.25083,41.67921
-86.25066,41.72596
-86.23383,41.62953
-86.21745,41.69966
-86.77214,39.28712
-87.42378,39.10306
-85.74812,41.4081
-86.02855,40.28294
-86.15885,39.41147
-85.49342,40.44563
-87.13837,41.55016
-87.06792,41.45963
-87.05094,41.468
-87.04557,41.49464
-87.52036,38.68702
-87.50588,38.65766
-85.83517,40.81244
-86.89164,41.43424
-85.8186,41.23771
-87.16822,38.69066
-86.92238,40.45316
-86.91429,40.43179
-86.86838,40.50282
-86.09174,39.56314
-86.34633,39.94909
-87.50079,41.68104
-84.96118,40.17193
-86.27902,39.94974
-97.21429,38.93732
-95.45274,37.66351
-97.12434,39.38023
-97.65752,39.56219
-96.21489,38.41946
-96.16345,38.41207
-94.922,39.33809
-96.81677,39.10326
-96.76285,39.08558
-95.74807,39.46328
-95.40918,37.93162
-96.82948,39.04156
-96.81694,39.02151
-94.67445,39.08928
-94.66935,39.11691
-94.61199,39.05481
-94.90015,39.25552
-95.25094,38.94263
-95.24777,38.97304
-95.23313,38.98998
-94.90876,39.29656
-94.73053,38.96815
-94.69089,38.62107
-96.60768,39.19025
-96.57706,39.18523
-94.66521,39.02238
-94.81613,38.85797
-94.78364,38.88385
-94.76627,38.91164
-95.2719,38.57945
-94.68417,38.8548
-94.66807,38.8815
-94.64043,39.04041
-97.6251,38.83233
-97.61304,38.79131
-97.60669,38.84039
-94.72652,39.01348
-94.72375,38.95753
-94.69315,39.00887
-94.6865,38.92515
-94.66788,38.99253
-95.76198,39.05097
-95.69929,39.05145
-95.68745,39.0009
-95.67648,39.04441
-95.6518,39.0164
-85.13541,36.69568
-84.39291,38.96877
-82.71244,38.40082
-82.64374,38.48061
-85.4657,37.82677
-84.48819,39.10241
-84.31085,37.56916
-86.46767,36.96193
-86.4661,36.98185
-86.4362,36.98404
-86.42257,36.94482
-84.696,39.01931
-85.36546,37.34319
-85.10702,38.63877
-85.97205,37.13367
-87.14253,37.27255
-84.51984,39.08734
-84.63886,38.79908
-84.77398,37.62246
-84.59612,38.68168
-85.84151,37.70783
-84.58941,39.02111
-85.58658,38.14589
-84.65615,38.97816
-84.63852,38.98927
-84.6288,39.02024
-85.95439,37.90382
-84.57753,39.04697
-84.53247,39.03482
-84.8939,38.17898
-86.55784,36.66868
-84.56277,38.18713
-85.92317,37.00088
-84.70509,39.07649
-87.57157,37.86808
-85.37202,38.39844
-84.9213,38.0298
-85.26134,37.56549
-86.2933,37.46822
-84.55009,38.04706
-84.548,37.99712
-84.52412,37.9906
-84.51817,38.00819
-84.50223,37.96775
-84.47816,38.07191
-84.44923,38.006
-82.60277,38.09082
-85.83764,38.14883
-85.80701,38.19398
-85.79535,38.24937
-85.77417,38.14182
-85.75095,38.20527
-85.75082,38.24948
-85.70529,38.16779
-85.68887,38.22392
-85.66831,38.08714
-85.65017,38.25238
-85.64043,38.1377
-85.63333,38.2339
-85.62702,38.21577
-85.60627,38.18576
-85.58891,38.21367
-85.58562,38.14463
-85.57734,38.22607
-85.5428,38.29986
-85.53921,38.21552
-85.51994,38.24378
-87.51014,37.30328
-87.49557,37.3501
-84.83156,36.86089
-83.94808,38.07476
-84.48249,39.0843
-84.44894,39.02701
-84.56415,37.90155
-87.15073,37.75655
-87.12309,37.72572
-87.11775,37.72685
-87.10305,37.75961
-82.81557,37.81638
-82.53416,37.50128
-85.93673,37.83788
-84.32953,37.84258
-84.3117,37.73593
-85.25269,38.21244
-85.69987,37.99729
-85.69124,38.00071
-84.62534,37.05065
-84.62686,38.91806
-84.19923,38.00117
-93.289313,30.856352
-92.434689,31.070725
-93.266248,31.130732
-92.48522,31.27082
-92.47574,31.28984
-92.47308,31.3154
-92.44767,31.26149
-90.52381,30.72668
-91.16794,30.58846
-91.13298,30.55943
-91.90209,32.78059
-91.17738,30.41995
-91.16819,30.47329
-91.15561,30.52121
-91.15356,30.49846
-91.1412,30.41942
-91.13957,30.45093
-91.12824,30.49777
-91.11034,30.43257
-91.10899,30.35586
-91.10865,30.39408
-91.10616,30.46763
-91.09117,30.45397
-91.08961,30.39266
-91.06419,30.38581
-91.05756,30.43309
-91.05161,30.46024
-91.016,30.40732
-91.00735,30.4351
-90.00039,29.86547
-89.86486,30.78707
-93.71613,32.51624
-93.70985,32.55362
-93.70125,32.52744
-93.67912,32.49244
-93.67206,32.53173
-90.40929,29.89112
-91.97835,30.16964
-92.034,30.31956
-89.97521,29.95215
-89.96249,29.94197
-90.13756,30.45076
-90.10159,30.46165
-90.08331,30.43815
-90.04083,30.51228
-92.38462,30.23381
-90.31847,29.47769
-90.95609,30.45687
-90.95586,30.52831
-93.28931,30.85635
-90.35616,29.9856
-91.00251,30.09716
-92.44025,30.4951
-91.509737,29.808597
-90.15684,30.84431
-90.98739,30.26759
-90.94168,30.21057
-90.9088,30.23342
-90.69272,30.04827
-90.78115,29.67781
-91.02884,30.51303
-90.05115,29.91243
-90.03038,29.90413
-90.50117,30.51396
-90.50084,30.51752
-90.48307,30.50104
-90.45691,30.4813
-90.08925,29.89554
-90.08173,29.87213
-90.05088,29.87464
-90.75217,29.61056
-90.74885,29.62234
-90.7355,29.59241
-90.68863,29.5773
-92.65939,30.24608
-90.25363,30.02105
-90.23923,30.01793
-90.23225,30.00591
-92.07587,30.21156
-92.07059,30.175
-92.05581,30.19882
-92.04757,30.15569
-92.02198,30.21444
-92.01229,30.22862
-92.00824,30.27349
-91.97989,30.17122
-93.21886,30.17632
-93.21621,30.19837
-93.18274,30.20755
-93.18066,30.25341
-90.48182,30.06758
-93.26625,31.13073
-90.35331,29.91115
-90.10324,30.39851
-90.07738,30.37181
-90.04097,30.41014
-90.11286,29.87488
-90.55174,29.69287
-89.92132,29.93458
-90.22537,29.97879
-90.19399,30.00606
-90.18153,29.9928
-90.1657,29.97528
-90.16356,30.00342
-90.15229,30.00342
-90.13213,30.00144
-90.13042,29.9877
-93.25343,32.62485
-92.09805,32.52328
-92.08226,32.48869
-92.07611,32.52427
-91.19677,29.69814
-93.161,31.72641
-93.06511,31.75248
-91.83617,29.9705
-91.83157,29.99163
-91.79984,30.00123
-90.18416,29.96058
-90.12003,29.95605
-90.1058,29.96858
-90.10528,29.9836
-90.08763,29.96604
-90.07769,29.95603
-90.07645,29.93749
-90.06862,29.95307
-90.06158,30.02349
-90.0588,29.98994
-90.04883,29.97293
-90.03709,30.0048
-90.01203,29.92014
-89.95746,30.04215
-91.46242,30.68275
-92.671653,30.80087
-92.07478,30.51922
-91.27069,29.68107
-91.21304,29.95747
-92.41307,31.36238
-91.22691,30.28058
-90.45601,30.43799
-91.24278,30.44625
-91.22984,30.40677
-90.55756,29.69811
-92.63956,32.54333
-92.06613,30.24969
-93.86369,32.44716
-93.80124,32.40559
-93.79988,32.47342
-93.78091,32.44902
-93.7742,32.54079
-93.76355,32.48166
-93.74982,32.39857
-93.74592,32.49549
-93.72195,32.41916
-93.72195,32.45045
-89.82596,30.30532
-89.7856,30.2614
-89.77836,30.28559
-89.76851,30.31141
-89.75281,30.28493
-93.37634,30.21977
-93.32565,30.23185
-90.81744,29.79882
-91.43614,31.56962
-92.261918,30.683097
-90.86172,30.47426
-92.15742,32.51691
-93.25828,30.24254
-90.19972,29.9099
-90.14735,29.89908
-91.14996,30.64783
-71.40954,42.47596
-71.13498,42.35322
-70.90858,42.84625
-71.36109,41.91405
-71.87177,42.17854
-71.83871,42.20189
-70.88036,42.55711
-70.86275,42.57271
-70.85774,42.57355
-71.26527,42.55423
-71.10233,42.34976
-71.09968,42.34392
-71.08657,42.34158
-71.08069,42.30574
-71.07626,42.35054
-71.07082,42.35077
-71.06198,42.35645
-71.0619,42.365
-71.06076,42.36045
-71.0585,42.35381
-71.05106,42.33915
-71.00804,42.3864
-70.99934,42.20291
-70.99658,41.97903
-70.97412,41.99349
-71.06827,42.0672
-71.04327,42.07234
-71.21291,42.47367
-70.60014,41.7506
-71.15019,42.39017
-71.14075,42.39519
-71.1017,42.36405
-71.07609,42.36715
-71.06538,42.37507
-71.36272,42.62452
-71.03996,42.39606
-71.02309,42.40455
-72.57668,42.17818
-70.94315,42.54807
-71.05789,42.30915
-71.0309,42.3713
-70.59651,41.56306
-70.66071,41.75873
-72.67102,42.27938
-70.88725,41.64172
-71.16113,41.67354
-71.15253,41.71601
-71.14713,41.69796
-71.78899,42.58796
-71.7749,42.58245
-71.40733,42.27866
-71.40378,42.30208
-71.42137,42.09046
-71.99131,42.56552
-71.69689,42.21841
-72.58728,42.60823
-72.5547,42.35572
-70.84532,42.14803
-71.10275,42.81334
-71.00862,42.12994
-72.63017,42.18787
-71.56646,42.37957
-70.29274,41.68136
-70.28939,41.65215
-70.71601,41.98779
-71.78252,42.55162
-71.74258,42.53313
-71.3215,42.62915
-71.30779,42.64538
-71.30357,42.66431
-72.48186,42.16756
-70.95789,42.47474
-71.04179,42.42557
-71.61243,42.35444
-71.51062,42.34767
-71.09562,42.26836
-71.0986,42.40237
-71.41594,42.15004
-71.20466,42.70655
-71.15537,42.74207
-70.95155,41.89837
-71.48618,42.14997
-70.9402,41.67998
-70.92922,41.61432
-73.11259,42.69707
-71.1274,42.67455
-71.34716,41.94603
-70.98274,41.63939
-71.1191,42.02331
-72.63645,42.3353
-71.18422,42.21061
-72.32993,42.15745
-70.99023,42.53449
-70.76301,42.10775
-73.26492,42.40482
-73.25111,42.44898
-73.20503,42.4654
-71.30502,42.00964
-70.6858,41.95254
-71.03292,42.25596
-71.00433,42.2479
-71.04094,42.16342
-71.10321,42.51878
-71.0072,42.42255
-70.9139,42.12249
-70.88914,42.16714
-71.13914,42.27633
-70.92187,42.50418
-71.02502,42.46382
-71.02429,42.47225
-71.02406,42.45712
-71.33088,41.79855
-71.75124,42.27478
-71.17121,41.7314
-71.09004,42.37768
-70.15124,41.69213
-72.5829,42.13789
-72.57629,42.10809
-72.55317,42.14325
-72.4995,42.09301
-72.4986,42.11634
-71.10037,42.48857
-71.06784,42.1022
-72.09077,42.11183
-71.21237,41.74883
-71.12033,41.8889
-71.0502,41.86709
-71.27094,42.62716
-71.20316,42.58965
-71.23931,42.36131
-71.23426,42.40325
-71.17611,42.36835
-71.16119,42.36306
-71.8654,42.05924
-70.3381,41.68898
-71.16827,42.26629
-72.62585,42.13066
-72.6046,42.09606
-70.23987,41.65063
-71.60719,42.28524
-72.74513,42.12046
-71.42215,42.56769
-70.95892,42.20977
-70.93915,42.24459
-71.64589,42.12452
-70.94683,42.08005
-71.14182,42.53917
-71.13951,42.45843
-71.83724,42.24442
-71.79958,42.26227
-71.79909,42.25529
-71.79644,42.31672
-71.7617,42.24834
-76.18451,39.5219
-77.00851,38.66979
-76.88448,38.81037
-76.5273,38.98094
-76.70399,39.35751
-76.67736,39.18785
-76.66805,39.33896
-76.65376,39.3185
-76.6389,39.24818
-76.63711,39.3102
-76.62594,39.32082
-76.61513,39.28759
-76.61501,39.29052
-76.60862,39.3786
-76.60038,39.29486
-76.58773,39.28576
-76.56299,39.29713
-76.52834,39.29757
-76.35,39.53115
-76.34492,39.57729
-76.3253,39.49821
-76.31269,39.5459
-76.24908,39.47819
-76.91442,39.02985
-77.14687,39.02214
-77.10609,38.96611
-76.75767,38.98581
-76.94903,38.93562
-76.61378,39.21983
-77.07307,38.62765
-76.93259,39.11315
-76.06435,38.56835
-76.75898,39.28506
-76.72749,39.28933
-76.77483,38.49253
-76.28783,38.97589
-76.06989,39.22396
-76.64964,39.49377
-76.63386,39.46466
-76.93233,38.99492
-76.84435,39.177
-76.81411,39.22772
-76.70126,38.99165
-78.84499,39.63704
-78.74613,39.62994
-77.20505,39.28831
-75.82034,38.89336
-76.50667,39.28559
-76.06048,38.77427
-76.56495,38.93895
-76.30611,39.43685
-76.30526,39.45324
-76.94894,39.40347
-76.72456,39.20896
-75.82897,39.60031
-76.82919,39.27695
-76.46773,39.31171
-76.39351,39.49145
-76.90779,38.85449
-77.42288,39.4374
-76.73498,39.10842
-77.4646,39.42083
-77.40957,39.39191
-78.91046,39.64107
-77.18726,39.11765
-77.18233,39.11954
-77.15904,39.16121
-76.67913,39.03767
-77.27041,39.17726
-77.26717,39.17921
-77.249397,39.190327
-76.63875,39.1315
-76.62025,39.17095
-79.10347,39.69121
-76.8552,38.99098
-76.86831,39.63525
-76.68075,39.15945
-76.10567,39.54727
-76.97581,38.98389
-76.907,38.93909
-76.89127,38.90579
-76.85979,38.91912
-76.80831,39.14589
-76.78706,39.17046
-77.11003,39.04175
-76.98222,38.52755
-76.86478,38.95855
-76.67512,39.2444
-76.85497,39.09349
-76.8064,39.09674
-77.39482,39.44385
-76.46275,38.26152
-76.65932,39.22446
-76.62451,39.43648
-76.6292,39.43335
-79.35092,39.55574
-76.44592,39.36018
-77.15956,39.36346
-77.56804,39.49907
-76.0011,39.61455
-76.50249,39.37956
-76.48458,39.38733
-76.47212,39.37627
-79.39965,39.40413
-75.08714,38.32691
-75.0731,38.36158
-75.0559,38.42437
-76.77505,39.41563
-77.00036,38.81908
-76.9788,38.80443
-76.54671,39.39964
-76.53762,39.37975
-76.51749,39.15519
-76.81482,39.44778
-77.20535,39.09663
-76.50274,39.32341
-75.60154,38.35043
-75.57204,38.36803
-75.56779,38.4101
-77.08485,39.05772
-77.07617,39.10362
-77.02734,38.99691
-76.46086,38.34618
-76.94441,38.8363
-77.41086,39.63191
-76.60059,39.40189
-76.57462,39.38407
-76.92866,38.6132
-76.89056,38.64574
-77.34084,39.48531
-77.01157,39.58637
-76.98444,39.55679
-76.75584,39.35305
-76.74959,39.31428
-70.23244,44.1203
-70.22428,44.11415
-69.79557,44.31319
-68.80966,44.81662
-68.77859,44.78771
-68.74262,44.83795
-69.82299,43.9101
-70.47026,43.4835
-69.62682,43.86182
-68.74223,44.78035
-69.96635,43.9174
-69.92232,43.90667
-67.28079,45.1859
-70.24464,43.78956
-68.4103,44.53436
-70.15774,44.62749
-70.43929,43.68103
-70.56258,43.40481
-70.73019,43.11455
-70.22153,44.09721
-70.20446,44.08475
-70.20372,44.09946
-70.20228,44.12228
-69.83894,44.20198
-68.69013,44.90475
-69.2968,44.82932
-70.32298,43.67493
-70.28882,43.69921
-70.2795,43.65267
-70.2768,43.66626
-69.10483,44.11494
-70.4343,43.50997
-70.75541,43.41906
-70.3341,43.59034
-69.72559,44.77822
-70.51953,44.21506
-70.33134,43.63647
-69.67793,44.54519
-69.64409,44.54197
-69.62957,44.55634
-70.44161,43.83826
-84.04339,41.87909
-84.02941,41.91024
-84.75618,42.26175
-85.87324,42.53369
-85.8722,42.53183
-85.90546,42.97215
-84.66692,43.39539
-83.456611,45.043929
-83.83829,42.28434
-83.77775,42.27541
-83.74212,42.24115
-83.73798,42.24002
-83.66373,42.25077
-83.24719,42.65147
-84.08936,43.59896
-83.00117,43.82001
-85.23631,42.29721
-85.23189,42.34502
-85.2003,42.26087
-85.1994,42.30322
-85.18075,42.3386
-85.1405,42.31114
-83.95084,43.55764
-83.915,43.60966
-83.89833,43.62365
-83.54409,42.21487
-83.4854,42.21682
-83.44521,42.24945
-86.4364,42.08095
-86.41841,42.08279
-83.19625,42.50309
-83.7796,43.25032
-83.28986,42.60312
-83.28465,42.54522
-83.86997,43.35337
-83.78711,42.54228
-84.24812,42.11384
-83.26835,42.13527
-83.69257,42.9694
-83.63423,43.03299
-83.48669,42.27174
-83.48418,42.32216
-83.45467,42.33337
-83.40775,43.48057
-83.02785,42.48935
-85.258568,45.307507
-84.82886,42.56648
-84.482945,45.634355
-84.13161,43.18781
-83.41633,42.71886
-83.14887,42.53353
-82.95272,42.60233
-82.92461,42.55329
-82.88813,42.5753
-83.76521,43.17749
-84.98447,41.93785
-83.44579,42.59355
-85.957,43.05793
-83.51785,43.0174
-83.23911,42.34299
-83.2848,42.29802
-83.18772,42.31879
-83.17652,42.33221
-83.15739,42.34306
-83.27656,42.40862
-83.25813,42.42931
-83.24007,42.40955
-83.23908,42.37202
-83.21343,42.44429
-83.20161,42.39407
-83.19998,42.4305
-83.19709,42.35641
-83.17991,42.41666
-83.14078,42.41156
-83.13898,42.36898
-83.12783,42.39101
-83.10903,42.31556
-83.07666,42.37522
-83.06139,42.3257
-83.06021,42.35519
-83.04021,42.32998
-83.03391,42.35005
-83.02465,42.44157
-83.00767,42.38954
-83.00282,42.36844
-82.99276,42.41246
-82.96588,42.38393
-82.95812,42.42819
-82.9255,42.40749
-84.54267,42.82576
-86.12192,41.98443
-83.6696,41.95881
-84.50484,42.76088
-84.468,42.73107
-82.96673,42.45081
-82.93758,42.45063
-84.65613,42.50452
-83.13914,42.25554
-83.85078,43.59497
-83.3699,42.46225
-83.35908,42.51159
-83.74206,42.79011
-83.7077,42.81396
-83.16486,42.44596
-83.2879,42.10485
-83.77418,43.00215
-83.76842,43.06073
-83.73346,43.00373
-83.73284,43.04907
-83.73138,42.99282
-83.6943,43.08992
-83.69234,42.94562
-83.65324,42.9907
-82.45626,43.03578
-83.7384,43.34195
-84.1228,43.52481
-85.96695,43.46737
-83.32053,42.32579
-84.6846,45.027258
-84.678217,44.986245
-83.63237,42.92968
-86.22004,43.04523
-84.73553,42.74072
-85.69814,42.98568
-85.68859,43.01256
-85.68687,43.014
-85.67934,42.96646
-85.78271,42.8854
-85.77546,42.90558
-83.74554,42.63365
-83.10388,42.46321
-83.09506,42.40291
-83.57607,42.65395
-84.64125,41.92989
-86.12125,42.80126
-86.11586,42.76977
-86.11346,42.80347
-86.0893,42.80841
-86.07884,42.78334
-84.53073,42.65317
-83.91095,42.60014
-85.86136,42.85206
-83.0714,43.00917
-84.610338,45.403653
-85.07,42.98191
-84.58952,43.29184
-84.45313,42.27132
-84.42328,42.26213
-84.38396,42.25134
-84.38125,42.19703
-85.82745,42.90702
-85.67731,42.24007
-85.65628,42.29599
-85.64071,42.27086
-85.59427,42.29111
-85.58949,42.26128
-83.32701,42.61291
-83.24052,42.76557
-83.62546,41.74841
-84.65957,42.74121
-84.60284,42.72872
-84.59054,42.76688
-84.56723,42.6986
-84.54813,42.67743
-84.54621,42.74096
-84.54267,42.76399
-84.51575,42.68275
-84.50791,42.74095
-83.32001,43.04293
-83.19431,42.25281
-83.18088,42.22501
-83.38592,42.36793
-83.33435,42.39894
-83.33414,42.42702
-83.3215,42.36935
-86.40931,43.95572
-84.731675,45.780576
-82.93453,42.6288
-82.85883,42.63354
-83.0899,42.50497
-83.0795,43.30594
-84.98434,42.27118
-82.49531,42.91194
-84.45912,42.59039
-83.18816,42.28095
-84.34048,42.23687
-84.24702,43.65828
-84.21239,43.61326
-83.40377,41.94292
-83.39526,41.88202
-83.35525,41.92852
-82.89933,42.60128
-86.26327,43.18991
-86.24535,43.23564
-86.20831,43.23433
-86.20419,43.29433
-86.2004,43.15403
-82.83113,42.67454
-82.77394,42.67561
-83.38731,42.13711
-85.80189,43.40549
-83.31792,42.00758
-86.25054,41.77452
-86.24827,41.81404
-83.43623,42.4719
-84.43243,42.68192
-84.42336,42.7215
-83.68609,41.79826
-84.14587,42.9979
-83.25667,42.81594
-84.641,42.26901
-85.89156,42.21268
-84.2186,42.83631
-84.941113,45.384014
-84.974645,45.370338
-85.66168,42.45006
-83.48285,42.39556
-83.44442,42.35948
-83.297,42.67697
-83.28722,42.64768
-83.24827,42.60854
-82.4528,42.97261
-82.45043,43.01632
-85.58931,42.22439
-85.56039,42.19732
-84.88679,42.86246
-82.7358,42.79692
-83.19237,42.68033
-83.17062,42.64148
-83.1333,42.6648
-83.38525,42.22419
-82.96706,42.50875
-82.91225,42.53527
-83.18938,42.52158
-83.14904,42.47959
-83.14507,42.50346
-84.06972,43.41607
-84.01249,43.43696
-83.97573,43.45042
-83.97533,43.46575
-83.96819,43.47985
-83.95171,43.4279
-83.89748,43.41454
-83.88685,43.45049
-82.85056,43.4207
-86.17509,42.68006
-84.350137,46.494015
-84.378724,46.462656
-86.60242,41.88544
-82.97398,42.64119
-82.5393,42.98245
-82.50226,42.95626
-86.26921,42.39477
-83.65073,42.44872
-83.30507,42.5005
-83.27826,42.46228
-83.2234,42.51488
-83.20909,42.1991
-85.7114,43.15412
-85.70985,43.14758
-86.17432,43.07685
-82.90484,42.47303
-82.89858,42.52084
-82.48721,42.82122
-84.739483,45.856525
-84.54742,42.99266
-86.48535,42.08105
-83.08675,42.5643
-83.05238,42.62336
-83.04883,42.55192
-83.03027,42.58862
-82.99317,42.62518
-86.51445,42.03407
-85.42857,41.79573
-83.81303,42.96364
-83.30005,42.19666
-83.27053,42.26905
-83.26916,42.23803
-83.24086,42.25613
-83.2294,42.21399
-83.93284,42.00423
-85.526386,44.746947
-85.596225,44.763981
-85.64034,44.744458
-85.635905,44.724951
-85.656672,44.673669
-85.595163,44.736241
-85.64545,41.94241
-83.22117,42.14072
-83.12961,42.56281
-83.12919,42.59044
-83.10666,42.53446
-83.03397,42.66796
-83.47722,42.53838
-83.43935,42.54205
-83.0776,42.44755
-83.06493,42.47545
-83.04588,42.49685
-83.02686,42.46335
-83.0064,42.49298
-83.00175,42.44993
-82.98815,42.52369
-82.98656,42.47898
-83.01408,42.78008
-83.43137,42.66069
-83.38756,42.6915
-83.35404,42.63948
-86.26167,42.17985
-83.36989,42.28254
-83.38889,42.31109
-83.34969,42.31047
-83.3317,42.34657
-86.31132,43.40999
-83.78586,42.45243
-85.69823,42.91353
-85.69008,42.88408
-83.6603,42.21969
-83.64735,42.2304
-83.59606,42.24263
-86.01868,42.80667
-93.34199,43.65402
-93.66355,45.24492
-95.38069,45.8628
-95.36655,45.89096
-93.23174,45.28815
-93.39339,45.19971
-93.21825,44.73212
-92.97984,43.67877
-94.90695,47.4938
-94.87889,47.46926
-95.60098,45.31577
-93.25753,45.12737
-93.30914,44.84043
-93.32203,45.05968
-93.35049,45.09139
-93.30402,45.10952
-93.87453,45.18214
-93.30343,44.77239
-93.27917,44.74529
-93.25985,44.78398
-93.16384,45.14222
-94.05613,45.41339
-93.24704,45.03935
-92.93498,44.81764
-95.83644,46.81506
-97.01993,47.9336
-93.48373,44.86172
-93.43199,44.85355
-93.32256,44.87955
-93.56046,45.3111
-93.29041,44.29765
-93.14683,44.64025
-96.1174,46.2903
-96.11671,46.28825
-96.06329,46.27854
-92.99776,45.27954
-93.26402,45.07176
-94.133,44.76912
-93.36497,44.97195
-92.84626,44.71567
-92.9306,46.01125
-93.4379,44.97034
-93.40499,44.92454
-94.39447,44.89401
-94.99251,43.62758
-93.63725,44.67092
-92.74715,44.0287
-92.28281,44.46033
-93.28699,44.69666
-94.52773,45.12648
-94.34629,45.97565
-93.57236,44.98758
-94.86481,45.97694
-94.03605,44.17872
-94.01731,44.1602
-93.97179,44.1671
-93.01974,45.01486
-95.7719,44.45053
-94.81062,45.66994
-93.40659,45.0337
-93.3886,44.93704
-93.38718,45.10931
-93.38393,44.80725
-93.36078,45.05072
-93.35896,45.20658
-93.35351,44.86403
-93.32874,44.88297
-93.31866,45.18163
-93.31509,44.88365
-93.2899,44.99928
-93.28166,45.01331
-93.27995,44.82646
-93.27805,44.94231
-93.2685,44.97672
-93.26688,45.12583
-93.26601,45.16705
-93.24722,45.00496
-93.24242,44.85558
-93.23434,45.19415
-93.22737,45.00014
-93.22513,44.97375
-93.21791,44.91916
-93.50175,44.91402
-95.59474,45.01369
-93.79576,45.29983
-96.76797,46.85091
-96.75764,46.86688
-96.74707,46.87601
-93.21379,45.1076
-94.44257,44.29357
-93.00018,44.87325
-92.97198,45.51018
-93.0183,45.03176
-92.98496,45.01789
-93.17594,44.4577
-92.84583,45.034
-93.45538,45.10428
-93.24381,44.08417
-95.05487,46.922
-93.46287,45.01153
-93.58602,45.56999
-93.4185,44.71753
-95.05673,47.78826
-93.45046,45.2273
-92.58045,44.56712
-95.11266,44.54118
-93.27997,44.88364
-93.27583,44.86215
-92.50347,44.06569
-92.46314,44.01658
-92.46197,43.9838
-92.46188,44.03849
-92.44369,44.01067
-93.55316,45.19933
-93.13527,44.73141
-92.98437,45.68439
-94.16611,45.58881
-93.50811,44.80077
-93.03362,44.89355
-93.24155,45.11469
-94.21037,45.55359
-94.19769,45.55306
-94.14429,45.56622
-93.20561,44.78819
-93.18823,45.02039
-93.16703,45.00563
-93.16068,44.83253
-93.14729,45.05514
-93.14258,44.91678
-93.11437,44.95603
-93.11012,44.94118
-93.10638,45.04268
-93.10571,44.99287
-93.08094,44.93239
-93.08038,44.89618
-93.0731,44.95858
-93.06499,44.97766
-93.05051,45.08043
-93.01833,44.94947
-92.97054,44.92677
-92.96306,44.96303
-92.90507,44.9469
-94.7976,46.35581
-95.12928,46.44895
-93.49877,44.971
-95.04254,45.11152
-95.02181,45.12418
-91.66888,44.04834
-95.60349,43.63102
-90.38966,38.41166
-90.3703,38.44813
-90.57979,38.59279
-90.49673,38.59377
-94.50147,38.81301
-94.01461,40.26513
-94.27204,39.02148
-94.24905,39.02537
-94.23317,39.75291
-89.572,37.29162
-89.55088,37.31325
-90.63102,38.50703
-90.42728,37.78863
-90.47309,38.52477
-90.44408,38.49826
-90.40179,38.21439
-90.34318,38.79312
-90.29818,38.80981
-91.97267,38.84813
-94.52396,38.88989
-91.39227,39.72601
-94.44949,39.05024
-94.41451,39.04449
-94.38196,39.0778
-94.37749,39.11856
-94.35728,39.04779
-89.63829,37.43037
-92.20813,38.58125
-94.59322,38.99787
-94.58546,39.06457
-94.58295,38.92596
-94.57613,39.24386
-94.57281,39.04176
-94.54838,39.20318
-94.49706,39.12986
-94.47735,39.15103
-94.46526,38.98864
-94.46102,39.24498
-94.37369,39.36779
-90.03594,36.2368
-92.5827,40.2155
-94.37835,38.93672
-94.36028,38.92267
-94.3594,38.98274
-90.46415,38.7496
-94.87376,40.33001
-94.33006,37.83633
-91.22298,38.60066
-94.55868,39.1452
-90.70019,38.80386
-90.70001,38.76173
-90.51112,37.88176
-89.88952,37.71399
-90.40066,38.28726
-94.77963,39.3745
-94.76772,39.35746
-91.78088,37.94578
-91.54512,37.63597
-89.54179,37.21423
-90.40006,38.73116
-90.38466,38.72937
-90.53466,38.78791
-90.49062,38.77466
-90.98162,38.36632
-91.61852,38.00373
-94.85161,39.78376
-94.82844,39.75825
-94.80344,39.77573
-94.80322,39.7527
-90.47155,38.67959
-90.40919,38.55521
-90.3597,38.52468
-90.35962,38.68694
-90.35809,38.48557
-90.34595,38.63218
-90.3438,38.72787
-90.33545,38.61203
-90.32568,38.58003
-90.30511,38.47018
-90.2919,38.60292
-90.28007,38.76894
-90.26459,38.6518
-90.25273,38.67658
-90.24489,38.58697
-90.22264,38.60613
-90.22224,38.77076
-90.19694,38.61393
-90.621,38.80164
-90.591,38.74865
-90.57592,38.79603
-91.1682,38.21571
-90.9766,38.98728
-90.49416,38.53279
-90.85854,38.46849
-91.13834,38.82255
-91.00783,38.5374
-91.00706,38.5384
-90.82156,38.80538
-88.45973,33.9683
-89.92789,34.30998
-89.34622,30.31728
-88.97561,30.40174
-88.93521,30.40246
